2q, intensity
5.078482999999999947e+01,5.000000000000000000e+01
5.080525000000000091e+01,3.200000000000000000e+01
5.082567999999999842e+01,2.400000000000000000e+01
5.084609999999999985e+01,0.000000000000000000e+00
5.086652000000000129e+01,0.000000000000000000e+00
5.088694999999999879e+01,1.200000000000000000e+01
5.090737000000000023e+01,0.000000000000000000e+00
5.092779000000000167e+01,0.000000000000000000e+00
5.094821999999999917e+01,0.000000000000000000e+00
5.096864000000000061e+01,7.000000000000000000e+00
5.098906000000000205e+01,0.000000000000000000e+00
5.100948000000000349e+01,0.000000000000000000e+00
5.102991000000000099e+01,0.000000000000000000e+00
5.105033000000000243e+01,0.000000000000000000e+00
5.107074999999999676e+01,0.000000000000000000e+00
5.109118000000000137e+01,0.000000000000000000e+00
5.111160000000000281e+01,1.200000000000000000e+01
5.113201999999999714e+01,0.000000000000000000e+00
5.115245000000000175e+01,0.000000000000000000e+00
5.117287000000000319e+01,0.000000000000000000e+00
5.119328999999999752e+01,0.000000000000000000e+00
5.121370999999999896e+01,0.000000000000000000e+00
5.123413999999999646e+01,2.000000000000000000e+01
5.125455999999999790e+01,1.000000000000000000e+00
5.127497999999999934e+01,0.000000000000000000e+00
5.129540999999999684e+01,0.000000000000000000e+00
5.131582999999999828e+01,1.000000000000000000e+00
5.133624999999999972e+01,4.100000000000000000e+01
5.135667999999999722e+01,1.000000000000000000e+01
5.137709999999999866e+01,0.000000000000000000e+00
5.139752000000000010e+01,0.000000000000000000e+00
5.141794000000000153e+01,0.000000000000000000e+00
5.143836999999999904e+01,0.000000000000000000e+00
5.145879000000000048e+01,3.600000000000000000e+01
5.147921000000000191e+01,9.000000000000000000e+00
5.149963999999999942e+01,4.600000000000000000e+01
5.152006000000000085e+01,0.000000000000000000e+00
5.154048000000000229e+01,3.000000000000000000e+00
5.156090999999999980e+01,3.000000000000000000e+00
5.158133000000000123e+01,4.600000000000000000e+01
5.160175000000000267e+01,0.000000000000000000e+00
5.162216999999999700e+01,4.000000000000000000e+00
5.164260000000000161e+01,0.000000000000000000e+00
5.166302000000000305e+01,0.000000000000000000e+00
5.168343999999999738e+01,1.200000000000000000e+01
5.170387000000000199e+01,1.000000000000000000e+00
5.172429000000000343e+01,0.000000000000000000e+00
5.174470999999999776e+01,1.700000000000000000e+01
5.176514000000000237e+01,0.000000000000000000e+00
5.178555999999999671e+01,9.000000000000000000e+00
5.180597999999999814e+01,0.000000000000000000e+00
5.182639999999999958e+01,0.000000000000000000e+00
5.184682999999999709e+01,0.000000000000000000e+00
5.186724999999999852e+01,0.000000000000000000e+00
5.188766999999999996e+01,1.000000000000000000e+00
5.190809999999999746e+01,2.800000000000000000e+01
5.192851999999999890e+01,0.000000000000000000e+00
5.194894000000000034e+01,0.000000000000000000e+00
5.196936999999999784e+01,2.500000000000000000e+01
5.198978999999999928e+01,0.000000000000000000e+00
5.201021000000000072e+01,2.000000000000000000e+01
5.203063000000000216e+01,0.000000000000000000e+00
5.205105999999999966e+01,0.000000000000000000e+00
5.207148000000000110e+01,6.000000000000000000e+00
5.209190000000000254e+01,0.000000000000000000e+00
5.211233000000000004e+01,2.100000000000000000e+01
5.213275000000000148e+01,1.100000000000000000e+01
5.215317000000000291e+01,9.000000000000000000e+00
5.217360000000000042e+01,5.000000000000000000e+00
5.219402000000000186e+01,1.000000000000000000e+00
5.221444000000000329e+01,2.300000000000000000e+01
5.223485999999999763e+01,0.000000000000000000e+00
5.225529000000000224e+01,3.200000000000000000e+01
5.227570999999999657e+01,0.000000000000000000e+00
5.229612999999999801e+01,4.000000000000000000e+00
5.231656000000000262e+01,0.000000000000000000e+00
5.233697999999999695e+01,0.000000000000000000e+00
5.235739999999999839e+01,0.000000000000000000e+00
5.237783000000000300e+01,0.000000000000000000e+00
5.239824999999999733e+01,0.000000000000000000e+00
5.241866999999999877e+01,1.000000000000000000e+01
5.243909000000000020e+01,0.000000000000000000e+00
5.245951999999999771e+01,0.000000000000000000e+00
5.247993999999999915e+01,0.000000000000000000e+00
5.250036000000000058e+01,0.000000000000000000e+00
5.252078999999999809e+01,1.100000000000000000e+01
5.254120999999999952e+01,3.100000000000000000e+01
5.256163000000000096e+01,5.000000000000000000e+00
5.258205999999999847e+01,0.000000000000000000e+00
5.260247999999999990e+01,0.000000000000000000e+00
5.262290000000000134e+01,0.000000000000000000e+00
5.264332000000000278e+01,0.000000000000000000e+00
5.266375000000000028e+01,0.000000000000000000e+00
5.268417000000000172e+01,1.900000000000000000e+01
5.270459000000000316e+01,0.000000000000000000e+00
5.272502000000000066e+01,0.000000000000000000e+00
5.274544000000000210e+01,0.000000000000000000e+00
5.276586000000000354e+01,0.000000000000000000e+00
5.278629000000000104e+01,0.000000000000000000e+00
5.280671000000000248e+01,0.000000000000000000e+00
5.282712999999999681e+01,5.000000000000000000e+00
5.284754999999999825e+01,1.400000000000000000e+01
5.286798000000000286e+01,2.600000000000000000e+01
5.288839999999999719e+01,0.000000000000000000e+00
5.290881999999999863e+01,0.000000000000000000e+00
5.292925000000000324e+01,0.000000000000000000e+00
5.294966999999999757e+01,1.000000000000000000e+00
5.297008999999999901e+01,0.000000000000000000e+00
5.299051999999999651e+01,2.100000000000000000e+01
5.301093999999999795e+01,0.000000000000000000e+00
5.303135999999999939e+01,0.000000000000000000e+00
5.305178000000000083e+01,0.000000000000000000e+00
5.307220999999999833e+01,0.000000000000000000e+00
5.309262999999999977e+01,4.000000000000000000e+00
5.311305000000000121e+01,0.000000000000000000e+00
5.313347999999999871e+01,0.000000000000000000e+00
5.315390000000000015e+01,0.000000000000000000e+00
5.317432000000000158e+01,0.000000000000000000e+00
5.319474999999999909e+01,0.000000000000000000e+00
5.321517000000000053e+01,0.000000000000000000e+00
5.323559000000000196e+01,0.000000000000000000e+00
5.325601000000000340e+01,0.000000000000000000e+00
5.327644000000000091e+01,0.000000000000000000e+00
5.329686000000000234e+01,0.000000000000000000e+00
5.331727999999999668e+01,0.000000000000000000e+00
5.333771000000000129e+01,0.000000000000000000e+00
5.335813000000000272e+01,0.000000000000000000e+00
5.337854999999999706e+01,0.000000000000000000e+00
5.339898000000000167e+01,0.000000000000000000e+00
5.341940000000000310e+01,0.000000000000000000e+00
5.343981999999999744e+01,0.000000000000000000e+00
5.346023999999999887e+01,0.000000000000000000e+00
5.348067000000000348e+01,0.000000000000000000e+00
5.350108999999999781e+01,0.000000000000000000e+00
5.352150999999999925e+01,0.000000000000000000e+00
5.354193999999999676e+01,0.000000000000000000e+00
5.356235999999999819e+01,0.000000000000000000e+00
5.358277999999999963e+01,0.000000000000000000e+00
5.360320999999999714e+01,0.000000000000000000e+00
5.362362999999999857e+01,0.000000000000000000e+00
5.364405000000000001e+01,0.000000000000000000e+00
5.366447000000000145e+01,7.000000000000000000e+00
5.368489999999999895e+01,3.200000000000000000e+01
5.370532000000000039e+01,4.900000000000000000e+01
5.372574000000000183e+01,9.900000000000000000e+01
5.374616999999999933e+01,1.270000000000000000e+02
5.376659000000000077e+01,1.390000000000000000e+02
5.378701000000000221e+01,2.460000000000000000e+02
5.380743999999999971e+01,3.980000000000000000e+02
5.382786000000000115e+01,5.710000000000000000e+02
5.384828000000000259e+01,7.740000000000000000e+02
5.386869999999999692e+01,9.250000000000000000e+02
5.388913000000000153e+01,8.180000000000000000e+02
5.390955000000000297e+01,5.850000000000000000e+02
5.392996999999999730e+01,4.110000000000000000e+02
5.395040000000000191e+01,3.390000000000000000e+02
5.397082000000000335e+01,3.470000000000000000e+02
5.399123999999999768e+01,4.280000000000000000e+02
5.401167000000000229e+01,4.250000000000000000e+02
5.403208999999999662e+01,4.060000000000000000e+02
5.405250999999999806e+01,2.660000000000000000e+02
5.407292999999999950e+01,1.670000000000000000e+02
5.409335999999999700e+01,1.130000000000000000e+02
5.411377999999999844e+01,7.100000000000000000e+01
5.413419999999999987e+01,2.400000000000000000e+01
5.415462999999999738e+01,7.200000000000000000e+01
5.417504999999999882e+01,2.500000000000000000e+01
5.419547000000000025e+01,5.100000000000000000e+01
5.421589999999999776e+01,0.000000000000000000e+00
5.423631999999999920e+01,6.000000000000000000e+00
5.425674000000000063e+01,3.000000000000000000e+00
5.427716000000000207e+01,0.000000000000000000e+00
5.429758999999999958e+01,0.000000000000000000e+00
5.431801000000000101e+01,0.000000000000000000e+00
5.433843000000000245e+01,0.000000000000000000e+00
5.435885999999999996e+01,0.000000000000000000e+00
5.437928000000000139e+01,0.000000000000000000e+00
5.439970000000000283e+01,0.000000000000000000e+00
5.442013000000000034e+01,0.000000000000000000e+00
5.444055000000000177e+01,0.000000000000000000e+00
5.446097000000000321e+01,0.000000000000000000e+00
5.448138999999999754e+01,0.000000000000000000e+00
5.450182000000000215e+01,0.000000000000000000e+00
5.452223999999999648e+01,0.000000000000000000e+00
5.454265999999999792e+01,0.000000000000000000e+00
5.456309000000000253e+01,0.000000000000000000e+00
5.458350999999999686e+01,0.000000000000000000e+00
5.460392999999999830e+01,0.000000000000000000e+00
5.462436000000000291e+01,0.000000000000000000e+00
5.464477999999999724e+01,0.000000000000000000e+00
5.466519999999999868e+01,0.000000000000000000e+00
5.468562000000000012e+01,0.000000000000000000e+00
5.470604999999999762e+01,0.000000000000000000e+00
5.472646999999999906e+01,0.000000000000000000e+00
5.474689000000000050e+01,0.000000000000000000e+00
5.476731999999999800e+01,0.000000000000000000e+00
5.478773999999999944e+01,0.000000000000000000e+00
5.480816000000000088e+01,0.000000000000000000e+00
5.482858999999999838e+01,3.000000000000000000e+00
5.484900999999999982e+01,2.800000000000000000e+01
5.486943000000000126e+01,4.500000000000000000e+01
5.488985000000000269e+01,5.500000000000000000e+01
5.491028000000000020e+01,8.600000000000000000e+01
5.493070000000000164e+01,1.310000000000000000e+02
5.495112000000000307e+01,1.680000000000000000e+02
5.497155000000000058e+01,3.290000000000000000e+02
5.499197000000000202e+01,4.370000000000000000e+02
5.501239000000000345e+01,7.260000000000000000e+02
5.503282000000000096e+01,8.870000000000000000e+02
5.505324000000000240e+01,8.420000000000000000e+02
5.507365999999999673e+01,6.560000000000000000e+02
5.509407999999999817e+01,4.630000000000000000e+02
5.511451000000000278e+01,3.270000000000000000e+02
5.513492999999999711e+01,3.530000000000000000e+02
5.515534999999999854e+01,3.880000000000000000e+02
5.517578000000000316e+01,4.790000000000000000e+02
5.519619999999999749e+01,4.730000000000000000e+02
5.521661999999999892e+01,3.540000000000000000e+02
5.523705000000000354e+01,2.730000000000000000e+02
5.525746999999999787e+01,1.470000000000000000e+02
5.527788999999999930e+01,1.270000000000000000e+02
5.529831000000000074e+01,6.700000000000000000e+01
5.531873999999999825e+01,6.700000000000000000e+01
5.533915999999999968e+01,2.600000000000000000e+01
5.535958000000000112e+01,1.300000000000000000e+01
5.538000999999999863e+01,4.900000000000000000e+01
5.540043000000000006e+01,2.600000000000000000e+01
5.542085000000000150e+01,2.000000000000000000e+01
5.544127999999999901e+01,1.000000000000000000e+01
5.546170000000000044e+01,1.100000000000000000e+01
5.548212000000000188e+01,9.000000000000000000e+00
5.550254000000000332e+01,2.700000000000000000e+01
5.552297000000000082e+01,0.000000000000000000e+00
5.554339000000000226e+01,1.700000000000000000e+01
5.556380999999999659e+01,7.000000000000000000e+00
5.558424000000000120e+01,0.000000000000000000e+00
5.560466000000000264e+01,1.100000000000000000e+01
5.562507999999999697e+01,0.000000000000000000e+00
5.564551000000000158e+01,0.000000000000000000e+00
5.566593000000000302e+01,4.000000000000000000e+00
5.568634999999999735e+01,0.000000000000000000e+00
5.570676999999999879e+01,0.000000000000000000e+00
5.572720000000000340e+01,0.000000000000000000e+00
5.574761999999999773e+01,2.200000000000000000e+01
5.576803999999999917e+01,0.000000000000000000e+00
5.578846999999999667e+01,0.000000000000000000e+00
5.580888999999999811e+01,0.000000000000000000e+00
5.582930999999999955e+01,3.400000000000000000e+01
5.584973999999999705e+01,4.000000000000000000e+00
5.587015999999999849e+01,0.000000000000000000e+00
5.589057999999999993e+01,0.000000000000000000e+00
5.591100000000000136e+01,2.100000000000000000e+01
5.593142999999999887e+01,4.700000000000000000e+01
5.595185000000000031e+01,1.500000000000000000e+01
5.597227000000000174e+01,0.000000000000000000e+00
5.599269999999999925e+01,0.000000000000000000e+00
5.601312000000000069e+01,1.900000000000000000e+01
5.603354000000000212e+01,2.300000000000000000e+01
5.605396999999999963e+01,0.000000000000000000e+00
5.607439000000000107e+01,8.000000000000000000e+00
5.609481000000000250e+01,2.300000000000000000e+01
5.611522999999999683e+01,7.000000000000000000e+00
5.613566000000000145e+01,9.000000000000000000e+00
5.615608000000000288e+01,0.000000000000000000e+00
5.617649999999999721e+01,2.200000000000000000e+01
5.619693000000000183e+01,8.000000000000000000e+00
5.621735000000000326e+01,0.000000000000000000e+00
5.623776999999999759e+01,1.300000000000000000e+01
5.625820000000000221e+01,1.300000000000000000e+01
5.627861999999999654e+01,1.000000000000000000e+01
5.629903999999999797e+01,0.000000000000000000e+00
5.631945999999999941e+01,0.000000000000000000e+00
5.633988999999999692e+01,7.000000000000000000e+00
5.636030999999999835e+01,0.000000000000000000e+00
5.638072999999999979e+01,2.500000000000000000e+01
5.640115999999999730e+01,0.000000000000000000e+00
5.642157999999999873e+01,0.000000000000000000e+00
5.644200000000000017e+01,0.000000000000000000e+00
5.646242999999999768e+01,2.000000000000000000e+00
5.648284999999999911e+01,1.600000000000000000e+01
5.650327000000000055e+01,0.000000000000000000e+00
5.652369000000000199e+01,0.000000000000000000e+00
5.654411999999999949e+01,2.000000000000000000e+01
5.656454000000000093e+01,2.700000000000000000e+01
5.658496000000000237e+01,1.700000000000000000e+01
5.660538999999999987e+01,2.900000000000000000e+01
5.662581000000000131e+01,5.000000000000000000e+00
5.664623000000000275e+01,4.000000000000000000e+00
5.666666000000000025e+01,0.000000000000000000e+00
5.668708000000000169e+01,0.000000000000000000e+00
5.670750000000000313e+01,1.300000000000000000e+01
5.672791999999999746e+01,0.000000000000000000e+00
5.674835000000000207e+01,3.700000000000000000e+01
5.676877000000000351e+01,0.000000000000000000e+00
5.678918999999999784e+01,6.000000000000000000e+00
5.680962000000000245e+01,1.600000000000000000e+01
5.683003999999999678e+01,0.000000000000000000e+00
5.685045999999999822e+01,2.800000000000000000e+01
5.687089000000000283e+01,0.000000000000000000e+00
5.689130999999999716e+01,1.000000000000000000e+01
5.691172999999999860e+01,1.300000000000000000e+01
5.693215000000000003e+01,0.000000000000000000e+00
5.695257999999999754e+01,0.000000000000000000e+00
5.697299999999999898e+01,9.000000000000000000e+00
5.699342000000000041e+01,6.000000000000000000e+00
5.701384999999999792e+01,1.900000000000000000e+01
5.703426999999999936e+01,1.200000000000000000e+01
5.705469000000000079e+01,0.000000000000000000e+00
5.707511999999999830e+01,0.000000000000000000e+00
5.709553999999999974e+01,0.000000000000000000e+00
5.711596000000000117e+01,7.000000000000000000e+00
5.713638000000000261e+01,0.000000000000000000e+00
5.715681000000000012e+01,1.300000000000000000e+01
5.717723000000000155e+01,1.500000000000000000e+01
5.719765000000000299e+01,1.800000000000000000e+01
5.721808000000000050e+01,1.500000000000000000e+01
5.723850000000000193e+01,0.000000000000000000e+00
5.725892000000000337e+01,0.000000000000000000e+00
5.727935000000000088e+01,1.900000000000000000e+01
5.729977000000000231e+01,0.000000000000000000e+00
5.732018999999999664e+01,1.300000000000000000e+01
5.734060999999999808e+01,1.000000000000000000e+00
5.736104000000000269e+01,3.000000000000000000e+00
5.738145999999999702e+01,0.000000000000000000e+00
5.740187999999999846e+01,0.000000000000000000e+00
5.742231000000000307e+01,0.000000000000000000e+00
5.744272999999999740e+01,1.800000000000000000e+01
5.746314999999999884e+01,0.000000000000000000e+00
5.748358000000000345e+01,3.300000000000000000e+01
5.750399999999999778e+01,0.000000000000000000e+00
5.752441999999999922e+01,0.000000000000000000e+00
5.754484000000000066e+01,1.200000000000000000e+01
5.756526999999999816e+01,5.000000000000000000e+00
5.758568999999999960e+01,0.000000000000000000e+00
5.760611000000000104e+01,0.000000000000000000e+00
5.762653999999999854e+01,0.000000000000000000e+00
5.764695999999999998e+01,0.000000000000000000e+00
5.766738000000000142e+01,0.000000000000000000e+00
5.768780999999999892e+01,6.000000000000000000e+00
5.770823000000000036e+01,0.000000000000000000e+00
5.772865000000000180e+01,0.000000000000000000e+00
5.774907000000000323e+01,1.100000000000000000e+01
5.776950000000000074e+01,0.000000000000000000e+00
5.778992000000000218e+01,1.000000000000000000e+01
5.781033999999999651e+01,1.000000000000000000e+00
5.783077000000000112e+01,0.000000000000000000e+00
5.785119000000000256e+01,5.000000000000000000e+00
5.787160999999999689e+01,2.400000000000000000e+01
5.789204000000000150e+01,8.000000000000000000e+00
5.791246000000000294e+01,2.200000000000000000e+01
5.793287999999999727e+01,0.000000000000000000e+00
5.795329999999999870e+01,9.000000000000000000e+00
5.797373000000000332e+01,0.000000000000000000e+00
5.799414999999999765e+01,0.000000000000000000e+00
5.801456999999999908e+01,1.600000000000000000e+01
5.803499999999999659e+01,0.000000000000000000e+00
5.805541999999999803e+01,2.800000000000000000e+01
5.807583999999999946e+01,0.000000000000000000e+00
5.809626999999999697e+01,2.600000000000000000e+01
5.811668999999999841e+01,1.600000000000000000e+01
5.813710999999999984e+01,5.000000000000000000e+00
5.815753000000000128e+01,1.000000000000000000e+00
5.817795999999999879e+01,0.000000000000000000e+00
5.819838000000000022e+01,1.000000000000000000e+01
5.821880000000000166e+01,2.500000000000000000e+01
5.823922999999999917e+01,0.000000000000000000e+00
5.825965000000000060e+01,0.000000000000000000e+00
5.828007000000000204e+01,4.000000000000000000e+00
5.830049999999999955e+01,0.000000000000000000e+00
5.832092000000000098e+01,0.000000000000000000e+00
5.834134000000000242e+01,1.000000000000000000e+00
5.836175999999999675e+01,0.000000000000000000e+00
5.838219000000000136e+01,0.000000000000000000e+00
5.840261000000000280e+01,0.000000000000000000e+00
5.842302999999999713e+01,0.000000000000000000e+00
5.844346000000000174e+01,1.000000000000000000e+01
5.846388000000000318e+01,9.000000000000000000e+00
5.848429999999999751e+01,1.000000000000000000e+01
5.850473000000000212e+01,1.400000000000000000e+01
5.852514999999999645e+01,8.000000000000000000e+00
5.854556999999999789e+01,3.000000000000000000e+00
5.856598999999999933e+01,1.100000000000000000e+01
5.858641999999999683e+01,2.200000000000000000e+01
5.860683999999999827e+01,9.000000000000000000e+00
5.862725999999999971e+01,0.000000000000000000e+00
5.864768999999999721e+01,0.000000000000000000e+00
5.866810999999999865e+01,2.100000000000000000e+01
5.868853000000000009e+01,0.000000000000000000e+00
5.870895999999999759e+01,0.000000000000000000e+00
5.872937999999999903e+01,0.000000000000000000e+00
5.874980000000000047e+01,0.000000000000000000e+00
5.877022000000000190e+01,1.800000000000000000e+01
5.879064999999999941e+01,1.100000000000000000e+01
5.881107000000000085e+01,1.000000000000000000e+01
5.883149000000000228e+01,0.000000000000000000e+00
5.885191999999999979e+01,0.000000000000000000e+00
5.887234000000000123e+01,4.100000000000000000e+01
5.889276000000000266e+01,6.000000000000000000e+00
5.891319000000000017e+01,2.500000000000000000e+01
5.893361000000000161e+01,0.000000000000000000e+00
5.895403000000000304e+01,0.000000000000000000e+00
5.897444999999999737e+01,4.000000000000000000e+00
5.899488000000000198e+01,0.000000000000000000e+00
5.901530000000000342e+01,0.000000000000000000e+00
5.903571999999999775e+01,0.000000000000000000e+00
5.905615000000000236e+01,0.000000000000000000e+00
5.907656999999999670e+01,0.000000000000000000e+00
5.909698999999999813e+01,0.000000000000000000e+00
5.911742000000000274e+01,0.000000000000000000e+00
5.913783999999999708e+01,1.200000000000000000e+01
5.915825999999999851e+01,0.000000000000000000e+00
5.917867999999999995e+01,0.000000000000000000e+00
5.919910999999999746e+01,5.000000000000000000e+00
5.921952999999999889e+01,2.700000000000000000e+01
5.923995000000000033e+01,1.000000000000000000e+00
5.926037999999999784e+01,0.000000000000000000e+00
5.928079999999999927e+01,0.000000000000000000e+00
5.930122000000000071e+01,0.000000000000000000e+00
5.932164999999999822e+01,1.900000000000000000e+01
5.934206999999999965e+01,5.000000000000000000e+00
5.936249000000000109e+01,0.000000000000000000e+00
5.938291000000000253e+01,0.000000000000000000e+00
5.940334000000000003e+01,0.000000000000000000e+00
5.942376000000000147e+01,0.000000000000000000e+00
5.944418000000000291e+01,1.100000000000000000e+01
5.946461000000000041e+01,0.000000000000000000e+00
5.948503000000000185e+01,1.300000000000000000e+01
5.950545000000000329e+01,0.000000000000000000e+00
5.952588000000000079e+01,8.000000000000000000e+00
5.954630000000000223e+01,1.000000000000000000e+01
5.956671999999999656e+01,0.000000000000000000e+00
5.958713999999999800e+01,1.400000000000000000e+01
5.960757000000000261e+01,1.300000000000000000e+01
5.962798999999999694e+01,1.000000000000000000e+01
5.964840999999999838e+01,1.200000000000000000e+01
5.966884000000000299e+01,0.000000000000000000e+00
5.968925999999999732e+01,0.000000000000000000e+00
5.970967999999999876e+01,0.000000000000000000e+00
5.973011000000000337e+01,6.000000000000000000e+00
5.975052999999999770e+01,3.800000000000000000e+01
5.977094999999999914e+01,1.900000000000000000e+01
5.979137000000000057e+01,1.100000000000000000e+01
5.981179999999999808e+01,0.000000000000000000e+00
5.983221999999999952e+01,0.000000000000000000e+00
5.985264000000000095e+01,1.900000000000000000e+01
5.987306999999999846e+01,0.000000000000000000e+00
5.989348999999999990e+01,2.100000000000000000e+01
5.991391000000000133e+01,1.300000000000000000e+01
5.993433999999999884e+01,0.000000000000000000e+00
5.995476000000000028e+01,0.000000000000000000e+00
5.997518000000000171e+01,0.000000000000000000e+00
5.999560000000000315e+01,8.000000000000000000e+00
6.001603000000000065e+01,2.000000000000000000e+01
6.003645000000000209e+01,0.000000000000000000e+00
6.005687000000000353e+01,0.000000000000000000e+00
6.007730000000000103e+01,0.000000000000000000e+00
6.009772000000000247e+01,0.000000000000000000e+00
6.011813999999999680e+01,0.000000000000000000e+00
6.013857000000000141e+01,1.000000000000000000e+00
6.015899000000000285e+01,6.000000000000000000e+00
6.017940999999999718e+01,7.000000000000000000e+00
6.019982999999999862e+01,0.000000000000000000e+00
6.022026000000000323e+01,0.000000000000000000e+00
6.024067999999999756e+01,0.000000000000000000e+00
6.026109999999999900e+01,4.000000000000000000e+00
6.028152999999999651e+01,0.000000000000000000e+00
6.030194999999999794e+01,0.000000000000000000e+00
6.032236999999999938e+01,4.000000000000000000e+00
6.034279999999999688e+01,0.000000000000000000e+00
6.036321999999999832e+01,1.400000000000000000e+01
6.038363999999999976e+01,0.000000000000000000e+00
6.040406000000000120e+01,0.000000000000000000e+00
6.042448999999999870e+01,2.100000000000000000e+01
6.044491000000000014e+01,9.000000000000000000e+00
6.046533000000000158e+01,1.700000000000000000e+01
6.048575999999999908e+01,8.000000000000000000e+00
6.050618000000000052e+01,0.000000000000000000e+00
6.052660000000000196e+01,3.500000000000000000e+01
6.054702999999999946e+01,9.000000000000000000e+00
6.056745000000000090e+01,1.900000000000000000e+01
6.058787000000000234e+01,7.000000000000000000e+00
6.060828999999999667e+01,2.700000000000000000e+01
6.062872000000000128e+01,0.000000000000000000e+00
6.064914000000000271e+01,0.000000000000000000e+00
6.066955999999999705e+01,0.000000000000000000e+00
6.068999000000000166e+01,1.400000000000000000e+01
6.071041000000000309e+01,3.000000000000000000e+01
6.073082999999999743e+01,0.000000000000000000e+00
6.075126000000000204e+01,0.000000000000000000e+00
6.077168000000000347e+01,0.000000000000000000e+00
6.079209999999999781e+01,2.100000000000000000e+01
6.081251999999999924e+01,2.000000000000000000e+01
6.083294999999999675e+01,2.000000000000000000e+01
6.085336999999999819e+01,0.000000000000000000e+00
6.087378999999999962e+01,7.000000000000000000e+00
6.089421999999999713e+01,1.100000000000000000e+01
6.091463999999999857e+01,0.000000000000000000e+00
6.093506000000000000e+01,0.000000000000000000e+00
6.095548999999999751e+01,0.000000000000000000e+00
6.097590999999999894e+01,0.000000000000000000e+00
6.099633000000000038e+01,2.100000000000000000e+01
6.101675000000000182e+01,0.000000000000000000e+00
6.103717999999999932e+01,8.000000000000000000e+00
6.105760000000000076e+01,1.700000000000000000e+01
6.107802000000000220e+01,0.000000000000000000e+00
6.109844999999999970e+01,0.000000000000000000e+00
6.111887000000000114e+01,1.700000000000000000e+01
6.113929000000000258e+01,8.000000000000000000e+00
6.115972000000000008e+01,0.000000000000000000e+00
6.118014000000000152e+01,0.000000000000000000e+00
6.120056000000000296e+01,0.000000000000000000e+00
6.122097999999999729e+01,1.800000000000000000e+01
6.124141000000000190e+01,0.000000000000000000e+00
6.126183000000000334e+01,3.600000000000000000e+01
6.128224999999999767e+01,1.000000000000000000e+01
6.130268000000000228e+01,0.000000000000000000e+00
6.132309999999999661e+01,0.000000000000000000e+00
6.134351999999999805e+01,2.000000000000000000e+00
6.136395000000000266e+01,0.000000000000000000e+00
6.138436999999999699e+01,0.000000000000000000e+00
6.140478999999999843e+01,0.000000000000000000e+00
6.142520999999999987e+01,1.000000000000000000e+00
6.144563999999999737e+01,0.000000000000000000e+00
6.146605999999999881e+01,3.000000000000000000e+00
6.148648000000000025e+01,0.000000000000000000e+00
6.150690999999999775e+01,0.000000000000000000e+00
6.152732999999999919e+01,0.000000000000000000e+00
6.154775000000000063e+01,0.000000000000000000e+00
6.156817999999999813e+01,0.000000000000000000e+00
6.158859999999999957e+01,0.000000000000000000e+00
6.160902000000000100e+01,0.000000000000000000e+00
6.162944000000000244e+01,0.000000000000000000e+00
6.164986999999999995e+01,0.000000000000000000e+00
6.167029000000000138e+01,0.000000000000000000e+00
6.169071000000000282e+01,0.000000000000000000e+00
6.171114000000000033e+01,0.000000000000000000e+00
6.173156000000000176e+01,0.000000000000000000e+00
6.175198000000000320e+01,0.000000000000000000e+00
6.177241000000000071e+01,0.000000000000000000e+00
6.179283000000000214e+01,0.000000000000000000e+00
6.181324999999999648e+01,0.000000000000000000e+00
6.183366999999999791e+01,0.000000000000000000e+00
6.185410000000000252e+01,0.000000000000000000e+00
6.187451999999999686e+01,0.000000000000000000e+00
6.189493999999999829e+01,0.000000000000000000e+00
6.191537000000000290e+01,0.000000000000000000e+00
6.193578999999999724e+01,0.000000000000000000e+00
6.195620999999999867e+01,1.200000000000000000e+01
6.197664000000000328e+01,3.000000000000000000e+00
6.199705999999999761e+01,0.000000000000000000e+00
6.201747999999999905e+01,0.000000000000000000e+00
6.203790000000000049e+01,0.000000000000000000e+00
6.205832999999999799e+01,1.500000000000000000e+01
6.207874999999999943e+01,0.000000000000000000e+00
6.209917000000000087e+01,0.000000000000000000e+00
6.211959999999999837e+01,0.000000000000000000e+00
6.214001999999999981e+01,0.000000000000000000e+00
6.216044000000000125e+01,0.000000000000000000e+00
6.218086999999999875e+01,0.000000000000000000e+00
6.220129000000000019e+01,0.000000000000000000e+00
6.222171000000000163e+01,0.000000000000000000e+00
6.224213000000000306e+01,0.000000000000000000e+00
6.226256000000000057e+01,0.000000000000000000e+00
6.228298000000000201e+01,0.000000000000000000e+00
6.230340000000000344e+01,0.000000000000000000e+00
6.232383000000000095e+01,0.000000000000000000e+00
6.234425000000000239e+01,0.000000000000000000e+00
6.236466999999999672e+01,0.000000000000000000e+00
6.238510000000000133e+01,0.000000000000000000e+00
6.240552000000000277e+01,0.000000000000000000e+00
6.242593999999999710e+01,0.000000000000000000e+00
6.244635999999999854e+01,0.000000000000000000e+00
6.246679000000000315e+01,0.000000000000000000e+00
6.248720999999999748e+01,3.000000000000000000e+00
6.250762999999999892e+01,3.400000000000000000e+01
6.252806000000000353e+01,5.400000000000000000e+01
6.254847999999999786e+01,8.900000000000000000e+01
6.256889999999999930e+01,1.280000000000000000e+02
6.258932999999999680e+01,1.810000000000000000e+02
6.260974999999999824e+01,2.930000000000000000e+02
6.263016999999999967e+01,4.040000000000000000e+02
6.265059000000000111e+01,5.340000000000000000e+02
6.267101999999999862e+01,6.040000000000000000e+02
